review_status,district,name,category,address,road_address,latitude,longitude,naver_link,blog_search_url,matched_queries,local_hit_count,comment_sort_hit_count,blog_result_count,recent_blog_count,distinct_blogger_count,latest_post_date,recommendation_score,recommendation_reason,possible_duplicate,reject_reason
pending,유성구,샤오차이나 룸 중식주점 궁동본점,술집>요리주점,대전광역시 유성구 궁동 410-13 5층,대전광역시 유성구 대학로151번길 25 5층,36.3618412,127.3500444,https://www.instagram.com/xiaochina_,https://search.naver.com/search.naver?where=blog&query=%EC%83%A4%EC%98%A4%EC%B0%A8%EC%9D%B4%EB%82%98+%EB%A3%B8+%EC%A4%91%EC%8B%9D%EC%A3%BC%EC%A0%90+%EA%B6%81%EB%8F%99%EB%B3%B8%EC%A0%90+%EC%9C%A0%EC%84%B1%EA%B5%AC,유성구 해산물,1,0,325,100,83,20260717,56,지역성: 본점; 최근 12개월 블로그 100건,,
pending,유성구,전민엄마김밥 본점,분식>김밥,대전광역시 유성구 전민동 346-1 1층,대전광역시 유성구 전민로70번길 12 1층,36.3988256,127.4009380,,https://search.naver.com/search.naver?where=blog&query=%EC%A0%84%EB%AF%BC%EC%97%84%EB%A7%88%EA%B9%80%EB%B0%A5+%EB%B3%B8%EC%A0%90+%EC%9C%A0%EC%84%B1%EA%B5%AC,유성구 분식,1,0,422,100,95,20260717,56,지역성: 본점; 최근 12개월 블로그 100건,,
pending,유성구,전주두레박콩나물국밥,한식>국밥,대전광역시 유성구 원신흥동 541-3,대전광역시 유성구 원신흥남로 58,36.3375653,127.3383717,,https://search.naver.com/search.naver?where=blog&query=%EC%A0%84%EC%A3%BC%EB%91%90%EB%A0%88%EB%B0%95%EC%BD%A9%EB%82%98%EB%AC%BC%EA%B5%AD%EB%B0%A5+%EC%9C%A0%EC%84%B1%EA%B5%AC,유성구 두부두루치기,1,1,1677,100,94,20260718,56,최근 12개월 블로그 100건,,
pending,유성구,목동칼국수 관평점,음식점>한식,대전광역시 유성구 관평동 1211,대전광역시 유성구 관들5길 15-19,36.4223732,127.3930799,https://www.instagram.com/mokdong_kalguksu,https://search.naver.com/search.naver?where=blog&query=%EB%AA%A9%EB%8F%99%EC%B9%BC%EA%B5%AD%EC%88%98+%EA%B4%80%ED%8F%89%EC%A0%90+%EC%9C%A0%EC%84%B1%EA%B5%AC,유성구 두부두루치기,1,0,104,51,52,20260717,55,지역성: 칼국수; 최근 12개월 블로그 51건,,
pending,유성구,무어,"이탈리아음식>스파게티,파스타전문",대전광역시 유성구 어은동 111-4 1층,대전광역시 유성구 어은로58번길 20 1층,36.3637735,127.3575400,http://instagram.com/moore__hs,https://search.naver.com/search.naver?where=blog&query=%EB%AC%B4%EC%96%B4+%EC%9C%A0%EC%84%B1%EA%B5%AC,어은동 해산물,1,1,638,67,93,20260715,55,최근 12개월 블로그 67건,,
pending,유성구,상무초밥 유성점,"음식점>일식>초밥,롤",대전광역시 유성구 봉명동 617-1 1층 106~110호,대전광역시 유성구 대학로 44 1층 106~110호(봉명동),36.3574870,127.3432607,http://pf.kakao.com/_UxjxdCG,https://search.naver.com/search.naver?where=blog&query=%EC%83%81%EB%AC%B4%EC%B4%88%EB%B0%A5+%EC%9C%A0%EC%84%B1%EC%A0%90+%EB%B4%89%EB%AA%85%EB%8F%99,유성구 일식,1,1,950,100,98,20260717,55,최근 12개월 블로그 100건,,
pending,유성구,소문난떡볶이,분식>떡볶이,대전광역시 유성구 송강동 49-10,대전광역시 유성구 구즉로 74-7,36.4351304,127.3865033,,https://search.naver.com/search.naver?where=blog&query=%EC%86%8C%EB%AC%B8%EB%82%9C%EB%96%A1%EB%B3%B6%EC%9D%B4+%EC%9C%A0%EC%84%B1%EA%B5%AC,유성구 분식,1,1,758,100,96,20260719,55,최근 12개월 블로그 100건,,
pending,유성구,유성즉석떡볶이,분식>떡볶이,대전광역시 유성구 원신흥동 551-8 1층,대전광역시 유성구 동서대로735번길 104 1층,36.3345416,127.3405796,,https://search.naver.com/search.naver?where=blog&query=%EC%9C%A0%EC%84%B1%EC%A6%89%EC%84%9D%EB%96%A1%EB%B3%B6%EC%9D%B4+%EC%9C%A0%EC%84%B1%EA%B5%AC,유성구 분식,1,1,704,100,94,20260717,55,최근 12개월 블로그 100건,,
pending,유성구,칼질만번짬뽕 유성노은역,중식>중식당,대전광역시 유성구 지족동 901-1 105호,대전광역시 유성구 은구비로 36 105호,36.3754821,127.3189195,,https://search.naver.com/search.naver?where=blog&query=%EC%B9%BC%EC%A7%88%EB%A7%8C%EB%B2%88%EC%A7%AC%EB%BD%95+%EC%9C%A0%EC%84%B1%EB%85%B8%EC%9D%80%EC%97%AD+%EC%9C%A0%EC%84%B1%EA%B5%AC,유성구 중식,1,1,638,100,95,20260717,55,최근 12개월 블로그 100건,,
pending,유성구,퐁당샤브 유성점,음식점>일식>샤브샤브,"대전광역시 유성구 봉명동 617-4 104, 105호","대전광역시 유성구 온천북로 7 104, 105호",36.3573740,127.3438454,https://www.pongdangshabu.co.kr,https://search.naver.com/search.naver?where=blog&query=%ED%90%81%EB%8B%B9%EC%83%A4%EB%B8%8C+%EC%9C%A0%EC%84%B1%EC%A0%90+%EC%9C%A0%EC%84%B1%EA%B5%AC,유성구 일식,1,1,908,100,98,20260720,55,최근 12개월 블로그 100건,,
pending,유성구,푸고 대전관평점,음식점>한식,대전광역시 유성구 관평동 957 2층,대전광역시 유성구 테크노중앙로 66 2층,36.4256160,127.3924196,,https://search.naver.com/search.naver?where=blog&query=%ED%91%B8%EA%B3%A0+%EB%8C%80%EC%A0%84%EA%B4%80%ED%8F%89%EC%A0%90+%EC%9C%A0%EC%84%B1%EA%B5%AC,유성구 한식,1,0,125,100,99,20260716,55,지역성: 대전; 최근 12개월 블로그 100건,,
pending,유성구,호텔 오노마 타운하우스,음식점>뷔페,대전광역시 유성구 도룡동 3-1 7층 타운하우스,대전광역시 유성구 엑스포로 1 7층 타운하우스,36.3748906,127.3833412,https://www.instagram.com/hotelonoma,https://search.naver.com/search.naver?where=blog&query=%ED%98%B8%ED%85%94+%EC%98%A4%EB%85%B8%EB%A7%88+%ED%83%80%EC%9A%B4%ED%95%98%EC%9A%B0%EC%8A%A4+%EC%9C%A0%EC%84%B1%EA%B5%AC,유성구 중식,1,1,624,100,95,20260718,55,최근 12개월 블로그 100건,,
pending,유성구,상하이양꼬치양갈비 관평점,중식>양꼬치,대전광역시 유성구 관평동 1081,대전광역시 유성구 관들2길 72-9,36.4243037,127.3919156,,https://search.naver.com/search.naver?where=blog&query=%EC%83%81%ED%95%98%EC%9D%B4%EC%96%91%EA%BC%AC%EC%B9%98%EC%96%91%EA%B0%88%EB%B9%84+%EA%B4%80%ED%8F%89%EC%A0%90+%EC%9C%A0%EC%84%B1%EA%B5%AC,유성구 맛집,1,0,3571,100,100,20260719,54,최근 12개월 블로그 100건,,
pending,유성구,유씨네본가누룽지삼계탕 유성점,"한식>백숙,삼계탕",대전광역시 유성구 장대동 281-23 1층,대전광역시 유성구 장대로 50 1층,36.3596236,127.3363168,,https://search.naver.com/search.naver?where=blog&query=%EC%9C%A0%EC%94%A8%EB%84%A4%EB%B3%B8%EA%B0%80%EB%88%84%EB%A3%BD%EC%A7%80%EC%82%BC%EA%B3%84%ED%83%95+%EC%9C%A0%EC%84%B1%EC%A0%90+%EC%9C%A0%EC%84%B1%EA%B5%AC,유성구 맛집 | 유성구 한식,2,0,207,100,98,20260718,54,최근 12개월 블로그 100건,,
pending,유성구,대박푸드,분식>종합분식,대전광역시 유성구 관평동 1097 1층,대전광역시 유성구 관들2길 72-2 1층,36.4242771,127.3925032,,https://search.naver.com/search.naver?where=blog&query=%EB%8C%80%EB%B0%95%ED%91%B8%EB%93%9C+%EC%9C%A0%EC%84%B1%EA%B5%AC,유성구 분식,1,0,1185,100,91,20260719,53,최근 12개월 블로그 100건,,
pending,유성구,두레정얼큰한칼국수,음식점>한식,대전광역시 유성구 장대동 369-9 1층,대전광역시 유성구 유성대로736번길 96 1층,36.3586128,127.3390259,,https://search.naver.com/search.naver?where=blog&query=%EB%91%90%EB%A0%88%EC%A0%95%EC%96%BC%ED%81%B0%ED%95%9C%EC%B9%BC%EA%B5%AD%EC%88%98+%EC%9C%A0%EC%84%B1%EA%B5%AC,어은동 두부두루치기,1,0,28,17,27,20260625,53,지역성: 칼국수; 최근 12개월 블로그 17건,,
pending,유성구,베네파스타하우스,음식점>양식,대전광역시 유성구 어은동 112-13 베네파스타 하우스,대전광역시 유성구 어은로42번길 21-14 베네파스타 하우스,36.3637214,127.3586105,https://www.instagram.com/benepastahouse,https://search.naver.com/search.naver?where=blog&query=%EB%B2%A0%EB%84%A4%ED%8C%8C%EC%8A%A4%ED%83%80%ED%95%98%EC%9A%B0%EC%8A%A4+%EC%9C%A0%EC%84%B1%EA%B5%AC,어은동 맛집,1,1,100,27,90,20260614,53,최근 12개월 블로그 27건,,
pending,유성구,샤브향 관평점,음식점>일식>샤브샤브,대전광역시 유성구 관평동 798 에이스타워,대전광역시 유성구 테크노중앙로 55 에이스타워,36.4263716,127.3917526,http://instagram.com/hong_jeemin,https://search.naver.com/search.naver?where=blog&query=%EC%83%A4%EB%B8%8C%ED%96%A5+%EA%B4%80%ED%8F%89%EC%A0%90+%EC%9C%A0%EC%84%B1%EA%B5%AC,유성구 칼국수,1,1,180,61,94,20260715,53,최근 12개월 블로그 61건,,
pending,유성구,유성 솥뚜껑 본가 수피아,한식>닭볶음탕,대전광역시 유성구 갑동 402-3 1층 2층,대전광역시 유성구 갑동로15번길 53 1층 2층,36.3621827,127.2865852,https://www.instagram.com/han_supia,https://search.naver.com/search.naver?where=blog&query=%EC%9C%A0%EC%84%B1+%EC%86%A5%EB%9A%9C%EA%BB%91+%EB%B3%B8%EA%B0%80+%EC%88%98%ED%94%BC%EC%95%84+%EA%B0%91%EB%8F%99,유성구 삼계탕,1,1,108,64,96,20260719,53,최근 12개월 블로그 64건,,
pending,유성구,초심 대전신성점,중식>중식당,대전광역시 유성구 신성동 122-3 지상1층,대전광역시 유성구 신성로 95 지상1층,36.3915794,127.3500450,,https://search.naver.com/search.naver?where=blog&query=%EC%B4%88%EC%8B%AC+%EB%8C%80%EC%A0%84%EC%8B%A0%EC%84%B1%EC%A0%90+%EC%9C%A0%EC%84%B1%EA%B5%AC,유성구 중식,1,0,37,24,36,20260712,53,지역성: 대전; 최근 12개월 블로그 24건,,
pending,유성구,평화로운집 대전봉명점,술집>요리주점,대전광역시 유성구 봉명동 612-3 1층 117호,대전광역시 유성구 대학로 60 1층 117호,36.3587444,127.3442390,https://www.instagram.com/pyeonghwarounjip?igsh=MXN4NGdvMm04Y2h2dQ==,https://search.naver.com/search.naver?where=blog&query=%ED%8F%89%ED%99%94%EB%A1%9C%EC%9A%B4%EC%A7%91+%EB%8C%80%EC%A0%84%EB%B4%89%EB%AA%85%EC%A0%90+%EC%9C%A0%EC%84%B1%EA%B5%AC,유성구 해산물,1,0,37,24,37,20260428,53,지역성: 대전; 최근 12개월 블로그 24건,,
pending,유성구,한마음정육식당 어은점,"음식점>한식>육류,고기요리",대전광역시 유성구 어은동 115-1 1층,대전광역시 유성구 어은로 46 1층,36.3624166,127.3574551,,https://search.naver.com/search.naver?where=blog&query=%ED%95%9C%EB%A7%88%EC%9D%8C%EC%A0%95%EC%9C%A1%EC%8B%9D%EB%8B%B9+%EC%96%B4%EC%9D%80%EC%A0%90+%EC%9C%A0%EC%84%B1%EA%B5%AC,어은동 고기,1,0,1700,100,96,20260719,53,최근 12개월 블로그 100건,,
pending,유성구,황서옥,"한식>곰탕,설렁탕",대전광역시 유성구 덕명동 593-11,대전광역시 유성구 동서대로179번길 38,36.3477310,127.2965007,,https://search.naver.com/search.naver?where=blog&query=%ED%99%A9%EC%84%9C%EC%98%A5+%EC%9C%A0%EC%84%B1%EA%B5%AC,유성구 국밥,1,1,200,24,95,20260715,53,최근 12개월 블로그 24건,,
pending,유성구,강남국밥,한식>국밥,대전광역시 유성구 어은동 110-5 강남국밥,대전광역시 유성구 어은로48번길 9-5 강남국밥,36.3629958,127.3573458,,https://search.naver.com/search.naver?where=blog&query=%EA%B0%95%EB%82%A8%EA%B5%AD%EB%B0%A5+%EC%9C%A0%EC%84%B1%EA%B5%AC,어은동 국밥,1,0,594,100,72,20260616,52,최근 12개월 블로그 100건,,
pending,유성구,고기명작 봉명직영점,"한식>육류,고기요리",대전광역시 유성구 봉명동 621-6 고기명작 1층 입니다,대전광역시 유성구 온천북로33번길 39 고기명작 1층 입니다,36.3586810,127.3469753,https://www.instagram.com/only_myungjak,https://search.naver.com/search.naver?where=blog&query=%EA%B3%A0%EA%B8%B0%EB%AA%85%EC%9E%91+%EB%B4%89%EB%AA%85%EC%A7%81%EC%98%81%EC%A0%90+%EC%9C%A0%EC%84%B1%EA%B5%AC,유성구 고기,1,0,609,100,98,20260720,52,최근 12개월 블로그 100건,,
pending,유성구,대구막창,"한식>육류,고기요리",대전광역시 유성구 어은동 100-4,대전광역시 유성구 어은로57번길 53,36.3621522,127.3537359,,https://search.naver.com/search.naver?where=blog&query=%EB%8C%80%EA%B5%AC%EB%A7%89%EC%B0%BD+%EC%9C%A0%EC%84%B1%EA%B5%AC,어은동 고기,1,0,607,100,97,20260708,52,최근 12개월 블로그 100건,,
pending,유성구,모쿠요비 일본식 덮밥 봉명점,음식점>일식>일식당,대전광역시 유성구 봉명동 612-3 . 2층 212호,대전광역시 유성구 대학로 60 . 2층 212호,36.3587444,127.3442390,,https://search.naver.com/search.naver?where=blog&query=%EB%AA%A8%EC%BF%A0%EC%9A%94%EB%B9%84+%EC%9D%BC%EB%B3%B8%EC%8B%9D+%EB%8D%AE%EB%B0%A5+%EB%B4%89%EB%AA%85%EC%A0%90+%EC%9C%A0%EC%84%B1%EA%B5%AC,유성구 일식,1,0,588,100,98,20260720,52,최근 12개월 블로그 100건,,
pending,유성구,미나리삼겹살,"한식>육류,고기요리",대전광역시 유성구 어은동 111-2 1층,대전광역시 유성구 어은로58번길 16 1층,36.3636701,127.3573816,,https://search.naver.com/search.naver?where=blog&query=%EB%AF%B8%EB%82%98%EB%A6%AC%EC%82%BC%EA%B2%B9%EC%82%B4+%EC%9C%A0%EC%84%B1%EA%B5%AC,어은동 고기,1,0,571,100,98,20260718,52,최근 12개월 블로그 100건,,
pending,유성구,백소정 대전노은점,음식점>일식>일식당,대전광역시 유성구 지족동 910-3 103호,대전광역시 유성구 은구비남로33번길 68 103호,36.3753423,127.3194868,https://baeksojeong.com/,https://search.naver.com/search.naver?where=blog&query=%EB%B0%B1%EC%86%8C%EC%A0%95+%EB%8C%80%EC%A0%84%EB%85%B8%EC%9D%80%EC%A0%90+%EC%9C%A0%EC%84%B1%EA%B5%AC,유성구 맛집 | 유성구 일식,2,2,25,2,24,20260508,52,지역성: 대전; 최근 12개월 블로그 2건,,
pending,유성구,숨은 달인 횟집 물회,한식>생선회,대전광역시 유성구 어은동 100-15 1층,대전광역시 유성구 농대로 14 1층,36.3617881,127.3533256,,https://search.naver.com/search.naver?where=blog&query=%EC%88%A8%EC%9D%80+%EB%8B%AC%EC%9D%B8+%ED%9A%9F%EC%A7%91+%EB%AC%BC%ED%9A%8C+%EC%9C%A0%EC%84%B1%EA%B5%AC,어은동 해산물,1,0,517,100,97,20260718,52,최근 12개월 블로그 100건,,
pending,유성구,한마음 냉면,한식>냉면,대전광역시 유성구 원내동 334-17,대전광역시 유성구 진잠로70번길 41,36.2984759,127.3184911,,https://search.naver.com/search.naver?where=blog&query=%ED%95%9C%EB%A7%88%EC%9D%8C+%EB%83%89%EB%A9%B4+%EC%9C%A0%EC%84%B1%EA%B5%AC,유성구 냉면,1,0,790,100,92,20260720,52,최근 12개월 블로그 100건,,
pending,유성구,회포,한식>생선회,"대전광역시 유성구 봉명동 611-9 . 103,104, 105호","대전광역시 유성구 문화원로 89 . 103,104, 105호(봉명동)",36.3591841,127.3456401,,https://search.naver.com/search.naver?where=blog&query=%ED%9A%8C%ED%8F%AC+%EB%B4%89%EB%AA%85%EB%8F%99,유성구 해산물,1,0,680,100,99,20260720,52,최근 12개월 블로그 100건,,
pending,유성구,낭랑,중식>중식당,대전광역시 유성구 신성동 126-18 1층,대전광역시 유성구 신성남로111번길 16 1층,36.3903854,127.3512906,https://blog.naver.com/whwhwh1127,https://search.naver.com/search.naver?where=blog&query=%EB%82%AD%EB%9E%91+%EC%9C%A0%EC%84%B1%EA%B5%AC,유성구 중식,1,0,257,62,98,20260716,51,최근 12개월 블로그 62건,,
pending,유성구,묘한식당,술집>요리주점,대전광역시 유성구 봉명동 624-2,대전광역시 유성구 온천북로33번길 35-17,36.3583398,127.3457669,https://app.catchtable.co.kr/ct/shop/myohansigdang,https://search.naver.com/search.naver?where=blog&query=%EB%AC%98%ED%95%9C%EC%8B%9D%EB%8B%B9+%EC%9C%A0%EC%84%B1%EA%B5%AC,어은동 두부두루치기,1,0,434,100,100,20260719,51,최근 12개월 블로그 100건,,
pending,유성구,유명돌구이,"한식>육류,고기요리",대전광역시 유성구 봉명동 468-1,대전광역시 유성구 계룡로 60 (봉명동),36.3546803,127.3375144,,https://search.naver.com/search.naver?where=blog&query=%EC%9C%A0%EB%AA%85%EB%8F%8C%EA%B5%AC%EC%9D%B4+%EB%B4%89%EB%AA%85%EB%8F%99,유성구 노포,1,0,374,82,92,20260715,51,최근 12개월 블로그 82건,,
pending,유성구,조기종의향미각 봉명점,중식>중식당,대전광역시 유성구 봉명동 607-4,대전광역시 유성구 대학로 39-10,36.3577153,127.3425583,,https://search.naver.com/search.naver?where=blog&query=%EC%A1%B0%EA%B8%B0%EC%A2%85%EC%9D%98%ED%96%A5%EB%AF%B8%EA%B0%81+%EB%B4%89%EB%AA%85%EC%A0%90+%EC%9C%A0%EC%84%B1%EA%B5%AC,유성구 중식,1,0,348,100,98,20260719,51,최근 12개월 블로그 100건,,
pending,유성구,카라마데,음식점>일식>일식당,대전광역시 유성구 죽동 724-4,대전광역시 유성구 죽동로279번길 43-5,36.3707620,127.3394384,,https://search.naver.com/search.naver?where=blog&query=%EC%B9%B4%EB%9D%BC%EB%A7%88%EB%8D%B0+%EC%A3%BD%EB%8F%99,유성구 일식,1,0,402,27,93,20260715,51,최근 12개월 블로그 27건,,
pending,유성구,화목한우리집,분식>종합분식,대전광역시 유성구 전민동 348-15,대전광역시 유성구 전민로 64,36.3983503,127.4004526,,https://search.naver.com/search.naver?where=blog&query=%ED%99%94%EB%AA%A9%ED%95%9C%EC%9A%B0%EB%A6%AC%EC%A7%91+%EC%9C%A0%EC%84%B1%EA%B5%AC,유성구 분식,1,0,372,91,97,20260717,51,최근 12개월 블로그 91건,,
pending,유성구,고봉민김밥인 대전어은점,음식점>분식,대전광역시 유성구 어은동 115-2 한빛빌딩 1층,대전광역시 유성구 어은로 44 한빛빌딩 1층,36.3623123,127.3575487,https://blog.naver.com/kobongmin_official,https://search.naver.com/search.naver?where=blog&query=%EA%B3%A0%EB%B4%89%EB%AF%BC%EA%B9%80%EB%B0%A5%EC%9D%B8+%EB%8C%80%EC%A0%84%EC%96%B4%EC%9D%80%EC%A0%90+%EC%9C%A0%EC%84%B1%EA%B5%AC,어은동 국밥 | 어은동 냉면,4,2,6,0,6,20250123,50,지역성: 대전,,
pending,유성구,마쯔미라멘,음식점>일식>일본식라면,대전광역시 유성구 어은동 114-9 1층,대전광역시 유성구 어은로42번길 19 1층,36.3631243,127.3587492,http://www.instagram.com/matsumi_ramen,https://search.naver.com/search.naver?where=blog&query=%EB%A7%88%EC%AF%94%EB%AF%B8%EB%9D%BC%EB%A9%98+%EC%9C%A0%EC%84%B1%EA%B5%AC,어은동 맛집,1,0,203,72,91,20260705,50,최근 12개월 블로그 72건,,
pending,유성구,연래춘대반점,중식>중식당,대전광역시 유성구 궁동 482-8,대전광역시 유성구 대학로 78,36.3604143,127.3443829,http://www.042-825-1177.kti114.net/,https://search.naver.com/search.naver?where=blog&query=%EC%97%B0%EB%9E%98%EC%B6%98%EB%8C%80%EB%B0%98%EC%A0%90+%EC%9C%A0%EC%84%B1%EA%B5%AC,유성구 중식,1,0,196,93,96,20260720,50,최근 12개월 블로그 93건,,
pending,유성구,열매손만두분식,분식>만두,대전광역시 유성구 지족동 912-10 열매손만두분식,대전광역시 유성구 은구비서로 25 열매손만두분식,36.3744426,127.3204643,https://youtu.be/MnEdGm6bp7A?si=H11E3Hfr_9b75Tzz,https://search.naver.com/search.naver?where=blog&query=%EC%97%B4%EB%A7%A4%EC%86%90%EB%A7%8C%EB%91%90%EB%B6%84%EC%8B%9D+%EC%9C%A0%EC%84%B1%EA%B5%AC,유성구 분식,1,0,140,23,98,20260713,50,최근 12개월 블로그 23건,,
pending,유성구,오거리회관,음식점>한식,대전광역시 유성구 원내동 206-3 206-3번지,대전광역시 유성구 진잠로140번길 63 원내동206-3번지,36.3004101,127.3178442,,https://search.naver.com/search.naver?where=blog&query=%EC%98%A4%EA%B1%B0%EB%A6%AC%ED%9A%8C%EA%B4%80+%EC%9B%90%EB%82%B4%EB%8F%99,유성구 삼계탕,1,0,128,44,59,20260718,50,최근 12개월 블로그 44건,,
pending,유성구,오쿠바,"술집>오뎅,꼬치",대전광역시 유성구 어은동 101-14 102호 오쿠바,대전광역시 유성구 어은로51번길 44 102호 오쿠바,36.3620992,127.3545423,https://www.instagram.com/osakaload,https://search.naver.com/search.naver?where=blog&query=%EC%98%A4%EC%BF%A0%EB%B0%94+%EC%9C%A0%EC%84%B1%EA%B5%AC,어은동 맛집,1,0,111,26,98,20260715,50,최근 12개월 블로그 26건,,
pending,동구,도심회관식당 대전본점,음식점>한식,대전광역시 동구 중동 22-4 도심회관식당,대전광역시 동구 대전로813번길 14 도심회관식당,36.3318717,127.4312622,,https://search.naver.com/search.naver?where=blog&query=%EB%8F%84%EC%8B%AC%ED%9A%8C%EA%B4%80%EC%8B%9D%EB%8B%B9+%EB%8C%80%EC%A0%84%EB%B3%B8%EC%A0%90+%EB%8F%99%EA%B5%AC,대전역 노포 | 대전역 삼계탕 | 소제동 삼계탕,5,2,3369,100,96,20260718,86,"지역성: 본점, 대전; 최근 12개월 블로그 100건",,
pending,동구,비범,음식점>한식,대전광역시 동구 소제동 299-85 단독채,대전광역시 동구 수향길 99 단독채,36.3359679,127.4372593,https://bebeom.com,https://search.naver.com/search.naver?where=blog&query=%EB%B9%84%EB%B2%94+%EB%8F%99%EA%B5%AC,대전역 고기 | 대전역 국밥 | 대전역 한식 | 소제동 고기 | 소제동 국밥 | 소제동 맛집 | 소제동 한식,10,7,1720,100,93,20260719,84,최근 12개월 블로그 100건,,
